City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
187,swiecie,53.4095,18.4474,272.48,88,100,8.53,PL,1675467172
188,lompoc,34.6391,-120.4579,292.05,67,75,3.09,US,1675467172
189,bukachacha,52.9833,116.9167,249.46,98,73,0.97,RU,1675467172
190,marzuq,14.4,46.4667,289.87,33,29,1.35,YE,1675467173
191,chokurdakh,70.6333,147.9167,246.62,99,100,2.37,RU,1675467173
192,yulara,-25.2406,130.9889,294.62,35,0,6.76,AU,1675467173
193,puerto colombia,10.9878,-74.9547,299.2,83,62,9.92,CO,1675467174
194,itarema,-2.9248,-39.9167,299.16,79,68,5.12,BR,1675467174
195,vestmanna,62.1564,-7.1664,280.66,93,100,6.17,FO,1675467175
196,luganville,-15.5333,167.1667,303.62,69,86,2.84,VU,1675467175
197,voh,-20.9667,164.7,306.15,56,39,1.91,NC,1675467175
198,katsuura,35.1333,140.3,279.91,89,100,3.05,JP,1675467176
199,salalah,17.0151,54.0924,296.2,68,40,2.06,OM,1675467176
200,haimen,23.1935,116.6142,286.09,82,97,7.8,CN,1675467176
201,meulaboh,4.1363,96.1285,297.54,87,95,1.54,ID,1675467177
202,taoudenni,22.6783,-3.9836,287.8,25,100,4.37,ML,1675467177
203,knyaze-volkonskoye,48.4642,135.4567,250.34,99,97,1.56,RU,1675467178
204,juba,4.8517,31.5825,296.98,29,12,0.95,SS,1675467178
205,muros,42.7762,-9.0603,277.64,92,0,2.35,ES,1675467179
206,sao jose da coroa grande,-8.8978,-35.1478,299.07,74,61,3.65,BR,1675467179
207,letlhakane,-21.4167,25.5833,296.15,72,71,3.44,BW,1675467179
208,amapa,1.0,-52.0,295.47,98,97,1.18,BR,1675467180
209,luanda,-8.8368,13.2343,300.15,78,20,4.12,AO,1675467180
210,maxixe,-23.8597,35.3472,297.03,91,19,3.15,MZ,1675467181
211,rodrigues alves,-7.738,-72.6509,297.26,90,92,1.5,BR,1675467181
212,liverpool,53.4106,-2.9779,283.12,84,75,2.06,GB,1675467005
213,mago,53.2514,140.1822,239.72,100,92,0.47,RU,1675466890
214,sur,22.5667,59.5289,293.81,60,0,2.46,OM,1675466889
215,pangkalanbuun,-2.6833,111.6167,296.64,96,100,0.33,ID,1675467182
216,disna,55.568,28.1971,262.02,97,83,1.42,BY,1675467183
217,clyde river,70.4692,-68.5914,243.28,63,20,7.2,CA,1675467184
218,saint-francois,46.4154,3.9054,278.53,85,100,2.57,FR,1675467185
219,vanimo,-2.6741,141.3028,301.88,70,88,1.12,PG,1675467185
220,hasaki,35.7333,140.8333,278.83,73,98,3.15,JP,1675467186
221,kavaratti,10.5669,72.642,300.51,65,96,3.01,IN,1675467187
222,kalangala,-0.3089,32.225,294.79,69,43,3.21,UG,1675467187
223,mitu,1.1983,-70.1733,299.16,64,84,1.27,CO,1675467014
224,rocha,-34.4833,-54.3333,292.44,80,98,4.17,UY,1675467188
225,yatou,37.15,122.3833,272.59,45,0,2.55,CN,1675467189
226,zaraza,9.3503,-65.3245,298.35,68,62,4.49,VE,1675467190
227,talaya,61.3833,152.75,241.75,99,100,0.33,RU,1675467190
228,mjolby,58.326,15.1237,269.99,88,36,3.37,SE,1675467191
229,whitianga,-36.8333,175.7,295.13,79,95,2.95,NZ,1675467192
